data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2014-06-01,201423,5.0,5,5,5,0.3874486,3.0872393,0,2,354880720142319110,2022-04-28,0.0,1.0,161957.0,14.0,84.5714285714286,0,0,0,,,,,,,,,,3060
2014-05-25,201422,3.0,3,3,3,0.016965719,1.8523436,0,2,354880720142219110,2022-04-28,0.0,0.0,161957.0,13.0,88.8571428571429,0,0,0,,,,,,,,,,3060
2014-05-18,201421,3.0,3,3,3,0.00082313066,1.8523436,0,2,354880720142119110,2022-04-28,0.0,0.0,161957.0,16.2857142857143,88.0,0,0,0,,,,,,,,,,3060
2014-05-11,201420,12.0,12,12,12,0.05334312,7.409374,0,2,354880720142019110,2022-04-28,0.0,1.0,161957.0,15.1428571428571,81.8571428571429,0,0,1,,,,,,,,,,3060
2014-05-04,201419,13.0,13,13,13,0.04176986,8.026822,0,4,354880720141919110,2022-04-28,0.0,1.0,161957.0,17.2857142857143,79.8571428571429,0,0,1,,,,,,,,,,3060
2014-04-27,201418,24.0,24,24,24,0.70327824,14.818748,0,4,354880720141819110,2022-04-28,0.0,1.0,161957.0,15.2857142857143,77.8571428571429,0,0,2,,,,,,,,,,3060
2014-04-20,201417,27.0,27,27,27,0.9599731,16.671091,0,4,354880720141719110,2022-04-28,0.0,2.0,161957.0,17.2857142857143,85.5714285714286,0,1,2,,,,,,,,,,3060
2014-04-13,201416,21.0,21,21,21,0.9507647,12.966405,0,4,354880720141619110,2022-04-28,0.0,2.0,161957.0,18.1428571428571,87.2857142857143,0,1,2,,,,,,,,,,3060
2014-04-06,201415,15.0,15,15,15,0.9261678,9.261718,0,3,354880720141519110,2022-04-28,0.0,2.0,161957.0,19.1428571428571,85.1428571428571,1,0,2,,,,,,,,,,3060
2014-03-30,201414,11.0,11,11,11,0.9600608,6.7919264,0,3,354880720141419110,2022-04-28,0.0,2.0,161957.0,19.7142857142857,85.1428571428571,1,1,1,,,,,,,,,,3060
2014-03-23,201413,10.0,10,10,10,0.9919528,6.1744785,0,1,354880720141319110,2022-04-28,0.0,4.0,161957.0,18.1428571428571,82.1428571428571,0,1,1,,,,,,,,,,3060
2014-03-16,201412,3.0,3,3,3,0.73216563,1.8523436,0,1,354880720141219110,2022-04-28,0.0,2.0,161957.0,21.2857142857143,81.0,1,0,0,,,,,,,,,,3060
2014-03-09,201411,0.0,0,0,0,0.0,0.0,0,1,354880720141119110,2022-04-28,0.0,0.0,161957.0,20.1428571428571,83.7142857142857,0,0,0,,,,,,,,,,3060
2014-03-02,201410,4.0,4,4,4,0.9357005,2.4697914,0,1,354880720141019110,2022-04-28,0.0,4.0,161957.0,19.7142857142857,86.5714285714286,1,0,0,,,,,,,,,,3060
2014-02-23,201409,0.0,0,0,0,0.0,0.0,0,1,354880720140919110,2022-04-28,0.0,0.0,161957.0,21.0,80.1428571428571,0,0,0,,,,,,,,,,3060
2014-02-16,201408,0.0,0,0,0,0.0,0.0,0,1,354880720140819110,2022-04-28,0.0,0.0,161957.0,19.7142857142857,82.2857142857143,0,0,0,,,,,,,,,,3060
2014-02-09,201407,3.0,3,3,3,0.48138222,1.8523436,0,2,354880720140719110,2022-04-28,0.0,1.0,161957.0,21.8571428571429,74.1428571428571,1,0,0,,,,,,,,,,3060
2014-02-02,201406,1.0,1,1,1,0.112933025,0.61744785,0,2,354880720140619110,2022-04-28,0.0,0.0,161957.0,24.2857142857143,69.7142857142857,1,0,0,,,,,,,,,,3060
2014-01-26,201405,5.0,5,5,5,0.78099203,3.0872393,0,2,354880720140519110,2022-04-28,0.0,2.0,161957.0,22.0,76.2857142857143,1,0,0,,,,,,,,,,3060
2014-01-19,201404,2.0,2,2,2,0.42335472,1.2348957,0,2,354880720140419110,2022-04-28,0.0,1.0,161957.0,20.7142857142857,80.1428571428571,1,0,0,,,,,,,,,,3060
2014-01-12,201403,4.0,4,4,4,0.86744285,2.4697914,0,2,354880720140319110,2022-04-28,0.0,2.0,161957.0,19.7142857142857,86.5714285714286,1,0,0,,,,,,,,,,3060
2014-01-05,201402,2.0,2,2,2,0.7271591,1.2348957,0,1,354880720140219110,2022-04-28,0.0,2.0,161957.0,21.1428571428571,78.8571428571429,1,0,0,,,,,,,,,,3060
2013-12-29,201401,2.0,2,2,2,0.7450328,1.2348957,0,1,354880720140119110,2022-04-28,0.0,2.0,161957.0,22.1428571428571,79.5714285714286,1,0,0,,,,,,,,,,3060
2013-12-22,201352,0.0,0,0,0,0.0,0.0,0,1,354880720135219110,2022-04-28,0.0,0.0,161957.0,20.1428571428571,84.4285714285714,0,0,0,,,,,,,,,,3060
2013-12-15,201351,2.0,2,2,2,0.6947107,1.2348957,0,1,354880720135119110,2022-04-28,0.0,2.0,161957.0,17.7142857142857,82.1428571428571,0,0,0,,,,,,,,,,3060
2013-12-08,201350,0.0,0,0,0,0.0,0.0,0,1,354880720135019110,2022-04-28,0.0,0.0,161957.0,18.5714285714286,84.2857142857143,0,0,0,,,,,,,,,,3060
2013-12-01,201349,2.0,2,2,2,0.72330177,1.2348957,0,1,354880720134919110,2022-04-28,0.0,2.0,161957.0,20.0,84.4285714285714,1,0,0,,,,,,,,,,3060
2013-11-24,201348,1.0,1,1,1,0.4376529,0.61744785,0,1,354880720134819110,2022-04-28,0.0,1.0,161957.0,19.1428571428571,85.8571428571429,1,0,0,,,,,,,,,,3060
2013-11-17,201347,1.0,1,1,1,0.41875488,0.61744785,0,1,354880720134719110,2022-04-28,0.0,1.0,161957.0,18.2857142857143,85.8571428571429,0,0,0,,,,,,,,,,3060
2013-11-10,201346,1.0,1,1,1,0.4163555,0.61744785,0,1,354880720134619110,2022-04-28,0.0,1.0,161957.0,18.4285714285714,77.7142857142857,0,0,0,,,,,,,,,,3060
2013-11-03,201345,2.0,2,2,2,0.6665374,1.2348957,0,1,354880720134519110,2022-04-28,0.0,2.0,161957.0,15.7142857142857,85.7142857142857,0,0,0,,,,,,,,,,3060
2013-10-27,201344,0.0,0,0,0,0.0,0.0,0,1,354880720134419110,2022-04-28,0.0,0.0,161957.0,15.5714285714286,82.4285714285714,0,0,0,,,,,,,,,,3060
2013-10-20,201343,3.0,3,3,3,0.9297822,1.8523436,0,1,354880720134319110,2022-04-28,0.0,5.0,161957.0,18.7142857142857,83.0,0,0,0,,,,,,,,,,3060
2013-10-13,201342,0.0,0,0,0,0.0,0.0,0,1,354880720134219110,2022-04-28,0.0,0.0,161957.0,17.2857142857143,82.2857142857143,0,0,0,,,,,,,,,,3060
2013-10-06,201341,0.0,0,0,0,0.0,0.0,0,1,354880720134119110,2022-04-28,0.0,0.0,161957.0,13.5714285714286,82.2857142857143,0,0,0,,,,,,,,,,3060
2013-09-29,201340,2.0,2,2,2,0.86791563,1.2348957,0,1,354880720134019110,2022-04-28,0.0,4.0,161957.0,15.8571428571429,88.8571428571429,0,0,0,,,,,,,,,,3060
2013-09-22,201339,0.0,0,0,0,0.0,0.0,0,1,354880720133919110,2022-04-28,0.0,0.0,161957.0,12.7142857142857,84.5714285714286,0,0,0,,,,,,,,,,3060
2013-09-15,201338,1.0,1,1,1,0.67579216,0.61744785,0,1,354880720133819110,2022-04-28,0.0,2.0,161957.0,16.5714285714286,81.8571428571429,0,0,0,,,,,,,,,,3060
2013-09-08,201337,0.0,0,0,0,0.0,0.0,0,1,354880720133719110,2022-04-28,0.0,0.0,161957.0,16.2857142857143,73.0,0,0,0,,,,,,,,,,3060
2013-09-01,201336,1.0,1,1,1,0.4670298,0.61744785,0,1,354880720133619110,2022-04-28,0.0,1.0,161957.0,14.8571428571429,80.5714285714286,0,0,0,,,,,,,,,,3060
2013-08-25,201335,0.0,0,0,0,0.0,0.0,0,1,354880720133519110,2022-04-28,0.0,0.0,161957.0,12.8571428571429,81.5714285714286,0,0,0,,,,,,,,,,3060
2013-08-18,201334,2.0,2,2,2,0.8443037,1.2348957,0,1,354880720133419110,2022-04-28,0.0,3.0,161957.0,14.5714285714286,82.5714285714286,0,0,0,,,,,,,,,,3060
2013-08-11,201333,1.0,1,1,1,0.59500337,0.61744785,0,1,354880720133319110,2022-04-28,0.0,1.0,161957.0,10.4285714285714,89.0,0,0,0,,,,,,,,,,3060
2013-08-04,201332,0.0,0,0,0,0.0,0.0,0,1,354880720133219110,2022-04-28,0.0,0.0,161957.0,15.5714285714286,79.0,0,0,0,,,,,,,,,,3060
2013-07-28,201331,1.0,1,1,1,0.5931784,0.61744785,0,1,354880720133119110,2022-04-28,0.0,1.0,161957.0,11.5714285714286,82.2857142857143,0,0,0,,,,,,,,,,3060
2013-07-21,201330,1.0,1,1,1,0.6613608,0.61744785,0,1,354880720133019110,2022-04-28,0.0,2.0,161957.0,10.1428571428571,89.4285714285714,0,0,0,,,,,,,,,,3060
2013-07-14,201329,1.0,1,1,1,0.59317774,0.61744785,0,1,354880720132919110,2022-04-28,0.0,1.0,161957.0,14.0,85.7142857142857,0,0,0,,,,,,,,,,3060
2013-07-07,201328,0.0,0,0,0,0.0,0.0,0,1,354880720132819110,2022-04-28,0.0,0.0,161957.0,14.5714285714286,81.5714285714286,0,0,0,,,,,,,,,,3060
2013-06-30,201327,1.0,1,1,1,0.49981296,0.61744785,0,1,354880720132719110,2022-04-28,0.0,1.0,161957.0,14.1428571428571,86.4285714285714,0,0,0,,,,,,,,,,3060
2013-06-23,201326,1.0,1,1,1,0.47561815,0.61744785,0,1,354880720132619110,2022-04-28,0.0,1.0,161957.0,15.5714285714286,89.7142857142857,0,0,0,,,,,,,,,,3060
2013-06-16,201325,1.0,1,1,1,0.34732854,0.61744785,0,1,354880720132519110,2022-04-28,0.0,1.0,161957.0,15.4285714285714,85.8571428571429,0,0,0,,,,,,,,,,3060
2013-06-09,201324,1.0,1,1,1,0.13980979,0.61744785,0,1,354880720132419110,2022-04-28,0.0,0.0,161957.0,15.8571428571429,88.8571428571429,0,0,0,,,,,,,,,,3060
2013-06-02,201323,1.0,1,1,1,0.046251044,0.61744785,0,1,354880720132319110,2022-04-28,0.0,0.0,161957.0,14.0,88.0,0,0,0,,,,,,,,,,3060
2013-05-26,201322,2.0,2,2,2,0.105693504,1.2348957,0,1,354880720132219110,2022-04-28,0.0,0.0,161957.0,14.2857142857143,88.8571428571429,0,0,0,,,,,,,,,,3060
2013-05-19,201321,6.0,6,6,6,0.60996276,3.704687,0,1,354880720132119110,2022-04-28,0.0,1.0,161957.0,15.5714285714286,86.5714285714286,0,0,1,,,,,,,,,,3060
2013-05-12,201320,5.0,5,5,5,0.4370741,3.0872393,0,1,354880720132019110,2022-04-28,0.0,1.0,161957.0,16.7142857142857,82.5714285714286,0,0,0,,,,,,,,,,3060
2013-05-05,201319,5.0,5,5,5,0.2698781,3.0872393,0,1,354880720131919110,2022-04-28,0.0,1.0,161957.0,13.7142857142857,85.5714285714286,0,0,0,,,,,,,,,,3060
2013-04-28,201318,5.0,5,5,5,0.089743294,3.0872393,0,1,354880720131819110,2022-04-28,0.0,0.0,161957.0,17.1428571428571,85.1428571428571,0,0,0,,,,,,,,,,3060
2013-04-21,201317,6.0,6,6,6,0.09528948,3.704687,0,1,354880720131719110,2022-04-28,0.0,1.0,161957.0,14.2857142857143,87.1428571428571,0,0,1,,,,,,,,,,3060
2013-04-14,201316,9.0,9,9,9,0.6037242,5.5570307,0,1,354880720131619110,2022-04-28,0.0,1.0,161957.0,14.4285714285714,84.5714285714286,0,0,1,,,,,,,,,,3060
2013-04-07,201315,18.0,18,18,18,0.99893737,11.114061,0,1,354880720131519110,2022-04-28,0.0,4.0,161957.0,18.7142857142857,85.8571428571429,0,1,2,,,,,,,,,,3060
2013-03-31,201314,6.0,6,6,6,0.8479059,3.704687,0,1,354880720131419110,2022-04-28,0.0,2.0,161957.0,19.2857142857143,85.1428571428571,1,0,1,,,,,,,,,,3060
2013-03-24,201313,2.0,2,2,2,0.32226518,1.2348957,0,1,354880720131319110,2022-04-28,0.0,1.0,161957.0,17.7142857142857,88.0,0,0,0,,,,,,,,,,3060
2013-03-17,201312,4.0,4,4,4,0.57207793,2.4697914,0,1,354880720131219110,2022-04-28,0.0,1.0,161957.0,17.4285714285714,85.7142857142857,0,0,0,,,,,,,,,,3060
2013-03-10,201311,2.0,2,2,2,0.16976446,1.2348957,0,2,354880720131119110,2022-04-28,0.0,0.0,161957.0,20.4285714285714,85.1428571428571,1,0,0,,,,,,,,,,3060
2013-03-03,201310,3.0,3,3,3,0.34140885,1.8523436,0,2,354880720131019110,2022-04-28,0.0,1.0,161957.0,20.8571428571429,83.0,1,0,0,,,,,,,,,,3060
2013-02-24,201309,6.0,6,6,6,0.75771606,3.704687,0,2,354880720130919110,2022-04-28,0.0,2.0,161957.0,19.4285714285714,84.4285714285714,1,0,1,,,,,,,,,,3060
2013-02-17,201308,3.0,3,3,3,0.32226056,1.8523436,0,1,354880720130819110,2022-04-28,0.0,1.0,161957.0,20.2857142857143,83.7142857142857,1,0,0,,,,,,,,,,3060
2013-02-10,201307,4.0,4,4,4,0.45967412,2.4697914,0,1,354880720130719110,2022-04-28,0.0,1.0,161957.0,20.0,84.4285714285714,1,0,0,,,,,,,,,,3060
2013-02-03,201306,4.0,4,4,4,0.5325135,2.4697914,0,1,354880720130619110,2022-04-28,0.0,1.0,161957.0,18.5714285714286,85.8571428571429,0,0,0,,,,,,,,,,3060
2013-01-27,201305,5.0,5,5,5,0.72623897,3.0872393,0,1,354880720130519110,2022-04-28,0.0,1.0,161957.0,19.4285714285714,85.8571428571429,1,0,0,,,,,,,,,,3060
2013-01-20,201304,4.0,4,4,4,0.62761396,2.4697914,0,1,354880720130419110,2022-04-28,0.0,1.0,161957.0,18.5714285714286,85.1428571428571,0,0,0,,,,,,,,,,3060
2013-01-13,201303,2.0,2,2,2,0.47478223,1.2348957,0,1,354880720130319110,2022-04-28,0.0,1.0,161957.0,18.5714285714286,88.0,0,0,0,,,,,,,,,,3060
2013-01-06,201302,5.0,5,5,5,0.98044896,3.0872393,0,1,354880720130219110,2022-04-28,0.0,7.0,161957.0,19.4285714285714,83.5714285714286,1,0,0,,,,,,,,,,3060
2012-12-30,201301,2.0,2,2,2,0.966158,1.2348957,0,1,354880720130119110,2022-04-28,0.0,12.0,161957.0,19.4285714285714,86.0,1,0,0,,,,,,,,,,3060
2012-12-23,201252,0.0,0,0,0,0.0,0.0,0,1,354880720125219110,2022-04-28,0.0,0.0,161957.0,21.8571428571429,82.4285714285714,0,0,0,,,,,,,,,,3060
2012-12-16,201251,0.0,0,0,0,0.0,0.0,0,1,354880720125119110,2022-04-28,0.0,0.0,161957.0,20.2857142857143,86.7142857142857,0,0,0,,,,,,,,,,3060
2012-12-09,201250,0.0,0,0,0,0.0,0.0,0,1,354880720125019110,2022-04-28,0.0,0.0,161957.0,21.1428571428571,84.4285714285714,0,0,0,,,,,,,,,,3060
2012-12-02,201249,1.0,1,1,1,0.73055524,0.61744785,0,1,354880720124919110,2022-04-28,0.0,2.0,161957.0,20.0,80.8571428571429,1,0,0,,,,,,,,,,3060
2012-11-25,201248,0.0,0,0,0,0.0,0.0,0,1,354880720124819110,2022-04-28,0.0,0.0,161957.0,17.7142857142857,85.8571428571429,0,0,0,,,,,,,,,,3060
2012-11-18,201247,1.0,1,1,1,0.9603134,0.61744785,0,1,354880720124719110,2022-04-28,0.0,17.0,161957.0,17.4285714285714,81.8571428571429,0,0,0,,,,,,,,,,3060
2012-11-11,201246,0.0,0,0,0,0.0,0.0,0,1,354880720124619110,2022-04-28,0.0,0.0,161957.0,15.7142857142857,87.2857142857143,0,0,0,,,,,,,,,,3060
2012-11-04,201245,0.0,0,0,0,0.0,0.0,0,1,354880720124519110,2022-04-28,0.0,0.0,161957.0,18.1428571428571,86.0,0,0,0,,,,,,,,,,3060
2012-10-28,201244,0.0,0,0,0,0.0,0.0,0,1,354880720124419110,2022-04-28,0.0,0.0,161957.0,19.4285714285714,84.4285714285714,0,0,0,,,,,,,,,,3060
2012-10-21,201243,0.0,0,0,0,0.0,0.0,0,1,354880720124319110,2022-04-28,0.0,0.0,161957.0,18.1428571428571,85.8571428571429,0,0,0,,,,,,,,,,3060
2012-10-14,201242,1.0,1,1,1,0.92503905,0.61744785,0,1,354880720124219110,2022-04-28,0.0,9.0,161957.0,15.1428571428571,85.7142857142857,0,0,0,,,,,,,,,,3060
2012-10-07,201241,0.0,0,0,0,0.0,0.0,0,1,354880720124119110,2022-04-28,0.0,0.0,161957.0,16.0,89.0,0,0,0,,,,,,,,,,3060
2012-09-30,201240,0.0,0,0,0,0.0,0.0,0,1,354880720124019110,2022-04-28,0.0,0.0,161957.0,16.4285714285714,83.4285714285714,0,0,0,,,,,,,,,,3060
2012-09-23,201239,0.0,0,0,0,0.0,0.0,0,1,354880720123919110,2022-04-28,0.0,0.0,161957.0,11.8571428571429,81.4285714285714,0,0,0,,,,,,,,,,3060
2012-09-16,201238,1.0,1,1,1,0.78205574,0.61744785,0,1,354880720123819110,2022-04-28,0.0,3.0,161957.0,18.2857142857143,80.1428571428571,0,0,0,,,,,,,,,,3060
2012-09-09,201237,1.0,1,1,1,0.7795863,0.61744785,0,1,354880720123719110,2022-04-28,0.0,3.0,161957.0,16.8571428571429,87.4285714285714,0,0,0,,,,,,,,,,3060
2012-09-02,201236,0.0,0,0,0,0.0,0.0,0,1,354880720123619110,2022-04-28,0.0,0.0,161957.0,15.0,81.8571428571429,0,0,0,,,,,,,,,,3060
2012-08-26,201235,0.0,0,0,0,0.0,0.0,0,1,354880720123519110,2022-04-28,0.0,0.0,161957.0,14.1428571428571,87.1428571428571,0,0,0,,,,,,,,,,3060
2012-08-19,201234,1.0,1,1,1,0.2719757,0.61744785,0,1,354880720123419110,2022-04-28,0.0,1.0,161957.0,15.5714285714286,78.7142857142857,0,0,0,,,,,,,,,,3060
2012-08-12,201233,1.0,1,1,1,0.24321018,0.61744785,0,1,354880720123319110,2022-04-28,0.0,0.0,161957.0,15.7142857142857,78.0,0,0,0,,,,,,,,,,3060
2012-08-05,201232,2.0,2,2,2,0.5968022,1.2348957,0,1,354880720123219110,2022-04-28,0.0,1.0,161957.0,13.1428571428571,89.7142857142857,0,0,0,,,,,,,,,,3060
2012-07-29,201231,3.0,3,3,3,0.8110429,1.8523436,0,1,354880720123119110,2022-04-28,0.0,2.0,161957.0,15.1428571428571,85.8571428571429,0,0,0,,,,,,,,,,3060
2012-07-22,201230,1.0,1,1,1,0.33988455,0.61744785,0,1,354880720123019110,2022-04-28,0.0,1.0,161957.0,15.2857142857143,81.8571428571429,0,0,0,,,,,,,,,,3060
2012-07-15,201229,1.0,1,1,1,0.2533064,0.61744785,0,1,354880720122919110,2022-04-28,0.0,1.0,161957.0,10.7142857142857,88.7142857142857,0,0,0,,,,,,,,,,3060
2012-07-08,201228,2.0,2,2,2,0.40484816,1.2348957,0,1,354880720122819110,2022-04-28,0.0,1.0,161957.0,12.2857142857143,87.1428571428571,0,0,0,,,,,,,,,,3060
2012-07-01,201227,1.0,1,1,1,0.15454218,0.61744785,0,1,354880720122719110,2022-04-28,0.0,0.0,161957.0,15.7142857142857,79.2857142857143,0,0,0,,,,,,,,,,3060
2012-06-24,201226,4.0,4,4,4,0.6857877,2.4697914,0,1,354880720122619110,2022-04-28,0.0,1.0,161957.0,13.5714285714286,90.5714285714286,0,0,0,,,,,,,,,,3060
2012-06-17,201225,1.0,1,1,1,0.2012043,0.61744785,0,1,354880720122519110,2022-04-28,0.0,0.0,161957.0,14.8571428571429,87.1428571428571,0,0,0,,,,,,,,,,3060
2012-06-10,201224,5.0,5,5,5,0.88099694,3.0872393,0,1,354880720122419110,2022-04-28,0.0,2.0,161957.0,15.2857142857143,92.2857142857143,0,0,0,,,,,,,,,,3060
2012-06-03,201223,1.0,1,1,1,0.2446871,0.61744785,0,1,354880720122319110,2022-04-28,0.0,0.0,161957.0,15.0,89.1428571428571,0,0,0,,,,,,,,,,3060
2012-05-27,201222,2.0,2,2,2,0.6228071,1.2348957,0,1,354880720122219110,2022-04-28,0.0,1.0,161957.0,16.4285714285714,84.8571428571429,0,0,0,,,,,,,,,,3060
2012-05-20,201221,3.0,3,3,3,0.8890427,1.8523436,0,1,354880720122119110,2022-04-28,0.0,3.0,161957.0,15.1428571428571,84.5714285714286,0,0,0,,,,,,,,,,3060
2012-05-13,201220,1.0,1,1,1,0.5573687,0.61744785,0,1,354880720122019110,2022-04-28,0.0,1.0,161957.0,14.2857142857143,88.8571428571429,0,0,0,,,,,,,,,,3060
2012-05-06,201219,1.0,1,1,1,0.42933264,0.61744785,0,1,354880720121919110,2022-04-28,0.0,1.0,161957.0,15.8571428571429,85.7142857142857,0,0,0,,,,,,,,,,3060
2012-04-29,201218,0.0,0,0,0,0.0,0.0,0,1,354880720121819110,2022-04-28,0.0,0.0,161957.0,14.2857142857143,90.5714285714286,0,0,0,,,,,,,,,,3060
2012-04-22,201217,2.0,2,2,2,0.44652912,1.2348957,0,1,354880720121719110,2022-04-28,0.0,1.0,161957.0,16.8571428571429,88.8571428571429,0,0,0,,,,,,,,,,3060
2012-04-15,201216,1.0,1,1,1,0.12816863,0.61744785,0,1,354880720121619110,2022-04-28,0.0,0.0,161957.0,17.5714285714286,88.8571428571429,0,0,0,,,,,,,,,,3060
2012-04-08,201215,2.0,2,2,2,0.23088625,1.2348957,0,1,354880720121519110,2022-04-28,0.0,1.0,161957.0,18.8571428571429,89.1428571428571,0,0,0,,,,,,,,,,3060
2012-04-01,201214,4.0,4,4,4,0.4469695,2.4697914,0,1,354880720121419110,2022-04-28,0.0,1.0,161957.0,18.4285714285714,88.2857142857143,0,0,0,,,,,,,,,,3060
2012-03-25,201213,2.0,2,2,2,0.19576359,1.2348957,0,1,354880720121319110,2022-04-28,0.0,1.0,161957.0,17.5714285714286,89.8571428571429,0,0,0,,,,,,,,,,3060
2012-03-18,201212,6.0,6,6,6,0.8936365,3.704687,0,1,354880720121219110,2022-04-28,0.0,2.0,161957.0,17.8571428571429,89.1428571428571,0,0,1,,,,,,,,,,3060
2012-03-11,201211,5.0,5,5,5,0.8809694,3.0872393,0,1,354880720121119110,2022-04-28,0.0,2.0,161957.0,18.2857142857143,90.7142857142857,0,0,0,,,,,,,,,,3060
2012-03-04,201210,1.0,1,1,1,0.24323325,0.61744785,0,1,354880720121019110,2022-04-28,0.0,0.0,161957.0,18.5714285714286,86.8571428571429,0,0,0,,,,,,,,,,3060
2012-02-26,201209,2.0,2,2,2,0.59796405,1.2348957,0,2,354880720120919110,2022-04-28,0.0,1.0,161957.0,21.0,86.7142857142857,1,0,0,,,,,,,,,,3060
2012-02-19,201208,3.0,3,3,3,0.8225904,1.8523436,0,2,354880720120819110,2022-04-28,0.0,2.0,161957.0,20.8571428571429,88.2857142857143,1,0,0,,,,,,,,,,3060
2012-02-12,201207,1.0,1,1,1,0.42925566,0.61744785,0,1,354880720120719110,2022-04-28,0.0,1.0,161957.0,19.7142857142857,89.8571428571429,1,0,0,,,,,,,,,,3060
2012-02-05,201206,1.0,1,1,1,0.41882947,0.61744785,0,1,354880720120619110,2022-04-28,0.0,1.0,161957.0,21.4285714285714,80.8571428571429,1,0,0,,,,,,,,,,3060
2012-01-29,201205,2.0,2,2,2,0.4803925,1.2348957,0,1,354880720120519110,2022-04-28,0.0,1.0,161957.0,17.7142857142857,89.1428571428571,0,0,0,,,,,,,,,,3060
2012-01-22,201204,0.0,0,0,0,0.0,0.0,0,1,354880720120419110,2022-04-28,0.0,0.0,161957.0,17.7142857142857,91.7142857142857,0,0,0,,,,,,,,,,3060
2012-01-15,201203,2.0,2,2,2,0.36582598,1.2348957,0,1,354880720120319110,2022-04-28,0.0,1.0,161957.0,18.8571428571429,93.1428571428571,0,0,0,,,,,,,,,,3060
2012-01-08,201202,4.0,4,4,4,0.9124791,2.4697914,0,1,354880720120219110,2022-04-28,0.0,3.0,161957.0,19.1428571428571,91.4285714285714,1,0,0,,,,,,,,,,3060
2012-01-01,201201,4.0,4,4,4,0.9803694,2.4697914,0,1,354880720120119110,2022-04-28,0.0,9.0,161957.0,17.1428571428571,92.2857142857143,0,0,0,,,,,,,,,,3060
